VTX,	IDX,	Position.x,	Position.y,	Position.z
4714.0,	20139.0,	8.087114334106445,	-14.628904342651367,	96.54138946533203
4715.0,	20138.0,	7.3078083992004395,	-14.176095962524414,	96.77265167236328
4716.0,	20140.0,	8.12813949584961,	-14.498771667480469,	97.00077056884766
4717.0,	20141.0,	10.75039291381836,	-14.51405143737793,	97.31558990478516
4718.0,	20139.0,	8.087114334106445,	-14.628904342651367,	96.54138946533203
4719.0,	20142.0,	11.037656784057617,	-15.358173370361328,	93.89119720458984
4720.0,	20129.0,	7.583889961242676,	-15.525171279907227,	91.21414184570312
4721.0,	20135.0,	7.754792213439941,	-15.152397155761719,	94.12323760986328
4722.0,	20139.0,	8.087114334106445,	-14.628904342651367,	96.54138946533203
4723.0,	20142.0,	11.037656784057617,	-15.358173370361328,	93.89119720458984
4724.0,	20135.0,	7.754792213439941,	-15.152397155761719,	94.12323760986328
4725.0,	20129.0,	7.583889961242676,	-15.525171279907227,	91.21414184570312
4726.0,	20142.0,	11.037656784057617,	-15.358173370361328,	93.89119720458984
4727.0,	20127.0,	10.841846466064453,	-15.72198486328125,	91.05256652832031
4728.0,	20143.0,	11.342513084411621,	-14.720197677612305,	96.73704528808594
4729.0,	20139.0,	8.087114334106445,	-14.628904342651367,	96.54138946533203
4730.0,	20141.0,	10.75039291381836,	-14.51405143737793,	97.31558990478516
4731.0,	20143.0,	11.342513084411621,	-14.720197677612305,	96.73704528808594
4732.0,	20142.0,	11.037656784057617,	-15.358173370361328,	93.89119720458984
4733.0,	20139.0,	8.087114334106445,	-14.628904342651367,	96.54138946533203
4734.0,	20144.0,	11.40664291381836,	-14.49679946899414,	97.38811492919922
4735.0,	20143.0,	11.342513084411621,	-14.720197677612305,	96.73704528808594
4736.0,	20141.0,	10.75039291381836,	-14.51405143737793,	97.31558990478516
4737.0,	20142.0,	11.037656784057617,	-15.358173370361328,	93.89119720458984
4738.0,	20145.0,	13.629106521606445,	-14.822144508361816,	90.6851806640625
4739.0,	20127.0,	10.841846466064453,	-15.72198486328125,	91.05256652832031
4740.0,	20144.0,	11.40664291381836,	-14.49679946899414,	97.38811492919922
4741.0,	20146.0,	14.155062675476074,	-13.741395950317383,	96.35749053955078
4742.0,	20143.0,	11.342513084411621,	-14.720197677612305,	96.73704528808594
4743.0,	20146.0,	14.155062675476074,	-13.741395950317383,	96.35749053955078
4744.0,	20144.0,	11.40664291381836,	-14.49679946899414,	97.38811492919922
4745.0,	20147.0,	14.23019790649414,	-13.426130294799805,	97.20895385742188
4746.0,	20147.0,	14.23019790649414,	-13.426130294799805,	97.20895385742188
4747.0,	20148.0,	16.257640838623047,	-11.669564247131348,	96.68170166015625
4748.0,	20146.0,	14.155062675476074,	-13.741395950317383,	96.35749053955078
4749.0,	20143.0,	11.342513084411621,	-14.720197677612305,	96.73704528808594
4750.0,	20149.0,	13.89990234375,	-14.407977104187012,	93.5848617553711
4751.0,	20142.0,	11.037656784057617,	-15.358173370361328,	93.89119720458984
4752.0,	20149.0,	13.89990234375,	-14.407977104187012,	93.5848617553711
4753.0,	20143.0,	11.342513084411621,	-14.720197677612305,	96.73704528808594
4754.0,	20146.0,	14.155062675476074,	-13.741395950317383,	96.35749053955078
4755.0,	20149.0,	13.89990234375,	-14.407977104187012,	93.5848617553711
4756.0,	20145.0,	13.629106521606445,	-14.822144508361816,	90.6851806640625
4757.0,	20142.0,	11.037656784057617,	-15.358173370361328,	93.89119720458984
4758.0,	20150.0,	16.240020751953125,	-11.942052841186523,	95.82691192626953
4759.0,	20146.0,	14.155062675476074,	-13.741395950317383,	96.35749053955078
4760.0,	20148.0,	16.257640838623047,	-11.669564247131348,	96.68170166015625
4761.0,	20150.0,	16.240020751953125,	-11.942052841186523,	95.82691192626953
4762.0,	20149.0,	13.89990234375,	-14.407977104187012,	93.5848617553711
4763.0,	20146.0,	14.155062675476074,	-13.741395950317383,	96.35749053955078
4764.0,	20148.0,	16.257640838623047,	-11.669564247131348,	96.68170166015625
4765.0,	20151.0,	17.477149963378906,	-9.633673667907715,	95.96113586425781
4766.0,	20150.0,	16.240020751953125,	-11.942052841186523,	95.82691192626953
4767.0,	20149.0,	13.89990234375,	-14.407977104187012,	93.5848617553711
4768.0,	20150.0,	16.240020751953125,	-11.942052841186523,	95.82691192626953
4769.0,	20152.0,	16.143932342529297,	-12.581807136535645,	93.13500213623047
4770.0,	20153.0,	17.46498680114746,	-9.88515853881836,	95.32032775878906
4771.0,	20150.0,	16.240020751953125,	-11.942052841186523,	95.82691192626953
4772.0,	20151.0,	17.477149963378906,	-9.633673667907715,	95.96113586425781
4773.0,	20151.0,	17.477149963378906,	-9.633673667907715,	95.96113586425781
4774.0,	20154.0,	17.964262008666992,	-7.276637077331543,	95.10728454589844
4775.0,	20153.0,	17.46498680114746,	-9.88515853881836,	95.32032775878906
4776.0,	20150.0,	16.240020751953125,	-11.942052841186523,	95.82691192626953
4777.0,	20155.0,	17.455181121826172,	-10.560836791992188,	92.66240692138672
4778.0,	20152.0,	16.143932342529297,	-12.581807136535645,	93.13500213623047
4779.0,	20155.0,	17.455181121826172,	-10.560836791992188,	92.66240692138672
4780.0,	20150.0,	16.240020751953125,	-11.942052841186523,	95.82691192626953
4781.0,	20153.0,	17.46498680114746,	-9.88515853881836,	95.32032775878906
4782.0,	20149.0,	13.89990234375,	-14.407977104187012,	93.5848617553711
4783.0,	20152.0,	16.143932342529297,	-12.581807136535645,	93.13500213623047
4784.0,	20156.0,	15.931571960449219,	-13.071521759033203,	90.2631607055664
4785.0,	20152.0,	16.143932342529297,	-12.581807136535645,	93.13500213623047
4786.0,	20155.0,	17.455181121826172,	-10.560836791992188,	92.66240692138672
4787.0,	20156.0,	15.931571960449219,	-13.071521759033203,	90.2631607055664
4788.0,	20149.0,	13.89990234375,	-14.407977104187012,	93.5848617553711
4789.0,	20156.0,	15.931571960449219,	-13.071521759033203,	90.2631607055664
4790.0,	20145.0,	13.629106521606445,	-14.822144508361816,	90.6851806640625
4791.0,	20157.0,	17.977863311767578,	-7.446719169616699,	94.68628692626953
4792.0,	20153.0,	17.46498680114746,	-9.88515853881836,	95.32032775878906
4793.0,	20154.0,	17.964262008666992,	-7.276637077331543,	95.10728454589844
4794.0,	20158.0,	17.57945442199707,	-4.995857238769531,	94.170654296875
4795.0,	20157.0,	17.977863311767578,	-7.446719169616699,	94.68628692626953
4796.0,	20154.0,	17.964262008666992,	-7.276637077331543,	95.10728454589844
4797.0,	20153.0,	17.46498680114746,	-9.88515853881836,	95.32032775878906
4798.0,	20159.0,	18.024127960205078,	-8.237940788269043,	92.17322540283203
4799.0,	20155.0,	17.455181121826172,	-10.560836791992188,	92.66240692138672
4800.0,	20159.0,	18.024127960205078,	-8.237940788269043,	92.17322540283203
4801.0,	20153.0,	17.46498680114746,	-9.88515853881836,	95.32032775878906
4802.0,	20157.0,	17.977863311767578,	-7.446719169616699,	94.68628692626953
4803.0,	20160.0,	17.66411018371582,	-5.678771018981934,	91.61644744873047
4804.0,	20157.0,	17.977863311767578,	-7.446719169616699,	94.68628692626953
4805.0,	20158.0,	17.57945442199707,	-4.995857238769531,	94.170654296875
4806.0,	20157.0,	17.977863311767578,	-7.446719169616699,	94.68628692626953
4807.0,	20160.0,	17.66411018371582,	-5.678771018981934,	91.61644744873047
4808.0,	20159.0,	18.024127960205078,	-8.237940788269043,	92.17322540283203
4809.0,	20158.0,	17.57945442199707,	-4.995857238769531,	94.170654296875
4810.0,	20161.0,	16.48700523376465,	-2.805662155151367,	93.3184814453125
4811.0,	20160.0,	17.66411018371582,	-5.678771018981934,	91.61644744873047
4812.0,	20155.0,	17.455181121826172,	-10.560836791992188,	92.66240692138672
4813.0,	20159.0,	18.024127960205078,	-8.237940788269043,	92.17322540283203
4814.0,	20162.0,	17.357088088989258,	-11.040897369384766,	89.81710052490234
4815.0,	20155.0,	17.455181121826172,	-10.560836791992188,	92.66240692138672
4816.0,	20162.0,	17.357088088989258,	-11.040897369384766,	89.81710052490234
4817.0,	20156.0,	15.931571960449219,	-13.071521759033203,	90.2631607055664
4818.0,	20159.0,	18.024127960205078,	-8.237940788269043,	92.17322540283203
4819.0,	20160.0,	17.66411018371582,	-5.678771018981934,	91.61644744873047
4820.0,	20163.0,	17.978900909423828,	-8.762773513793945,	89.30766296386719
4821.0,	20159.0,	18.024127960205078,	-8.237940788269043,	92.17322540283203
4822.0,	20163.0,	17.978900909423828,	-8.762773513793945,	89.30766296386719
4823.0,	20162.0,	17.357088088989258,	-11.040897369384766,	89.81710052490234
4824.0,	20161.0,	16.48700523376465,	-2.805662155151367,	93.3184814453125
4825.0,	20164.0,	16.44739532470703,	-3.1574268341064453,	91.20782470703125
4826.0,	20160.0,	17.66411018371582,	-5.678771018981934,	91.61644744873047
4827.0,	20161.0,	16.48700523376465,	-2.805662155151367,	93.3184814453125
4828.0,	20165.0,	14.63196086883545,	-0.6136875152587891,	92.46954345703125
4829.0,	20164.0,	16.44739532470703,	-3.1574268341064453,	91.20782470703125
4830.0,	20160.0,	17.66411018371582,	-5.678771018981934,	91.61644744873047
4831.0,	20166.0,	17.62896728515625,	-6.159770965576172,	88.79017639160156
4832.0,	20163.0,	17.978900909423828,	-8.762773513793945,	89.30766296386719
4833.0,	20164.0,	16.44739532470703,	-3.1574268341064453,	91.20782470703125
4834.0,	20166.0,	17.62896728515625,	-6.159770965576172,	88.79017639160156
4835.0,	20160.0,	17.66411018371582,	-5.678771018981934,	91.61644744873047
4836.0,	20165.0,	14.63196086883545,	-0.6136875152587891,	92.46954345703125
4837.0,	20167.0,	14.492630004882812,	-0.8446807861328125,	90.77698516845703
4838.0,	20164.0,	16.44739532470703,	-3.1574268341064453,	91.20782470703125
4839.0,	20168.0,	13.891761779785156,	-0.06882858276367188,	92.26567840576172
4840.0,	20167.0,	14.492630004882812,	-0.8446807861328125,	90.77698516845703
4841.0,	20165.0,	14.63196086883545,	-0.6136875152587891,	92.46954345703125
4842.0,	20169.0,	12.960233688354492,	0.3445396423339844,	92.05841827392578
4843.0,	20167.0,	14.492630004882812,	-0.8446807861328125,	90.77698516845703
4844.0,	20168.0,	13.891761779785156,	-0.06882858276367188,	92.26567840576172
4845.0,	20166.0,	17.62896728515625,	-6.159770965576172,	88.79017639160156
4846.0,	20164.0,	16.44739532470703,	-3.1574268341064453,	91.20782470703125
4847.0,	20170.0,	16.350929260253906,	-3.599567413330078,	88.29389953613281
4848.0,	20167.0,	14.492630004882812,	-0.8446807861328125,	90.77698516845703
4849.0,	20170.0,	16.350929260253906,	-3.599567413330078,	88.29389953613281
4850.0,	20164.0,	16.44739532470703,	-3.1574268341064453,	91.20782470703125
4851.0,	20169.0,	12.960233688354492,	0.3445396423339844,	92.05841827392578
4852.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4853.0,	20167.0,	14.492630004882812,	-0.8446807861328125,	90.77698516845703
4854.0,	20172.0,	12.112483978271484,	0.7122974395751953,	91.99022674560547
4855.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4856.0,	20169.0,	12.960233688354492,	0.3445396423339844,	92.05841827392578
4857.0,	20173.0,	11.347187995910645,	0.8984966278076172,	91.99112701416016
4858.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4859.0,	20172.0,	12.112483978271484,	0.7122974395751953,	91.99022674560547
4860.0,	20174.0,	10.488654136657715,	1.0359210968017578,	92.09101867675781
4861.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4862.0,	20173.0,	11.347187995910645,	0.8984966278076172,	91.99112701416016
4863.0,	20175.0,	9.466475486755371,	1.1750564575195312,	92.2588119506836
4864.0,	20176.0,	9.327459335327148,	0.8039455413818359,	90.53903198242188
4865.0,	20174.0,	10.488654136657715,	1.0359210968017578,	92.09101867675781
4866.0,	20174.0,	10.488654136657715,	1.0359210968017578,	92.09101867675781
4867.0,	20176.0,	9.327459335327148,	0.8039455413818359,	90.53903198242188
4868.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4869.0,	20167.0,	14.492630004882812,	-0.8446807861328125,	90.77698516845703
4870.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4871.0,	20177.0,	14.31147289276123,	-1.3527965545654297,	87.88551330566406
4872.0,	20170.0,	16.350929260253906,	-3.599567413330078,	88.29389953613281
4873.0,	20167.0,	14.492630004882812,	-0.8446807861328125,	90.77698516845703
4874.0,	20177.0,	14.31147289276123,	-1.3527965545654297,	87.88551330566406
4875.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4876.0,	20176.0,	9.327459335327148,	0.8039455413818359,	90.53903198242188
4877.0,	20178.0,	11.763677597045898,	-0.15987014770507812,	87.71332550048828
4878.0,	20171.0,	11.92137622833252,	0.4617576599121094,	90.62092590332031
4879.0,	20178.0,	11.763677597045898,	-0.15987014770507812,	87.71332550048828
4880.0,	20177.0,	14.31147289276123,	-1.3527965545654297,	87.88551330566406
4881.0,	20176.0,	9.327459335327148,	0.8039455413818359,	90.53903198242188
4882.0,	20179.0,	9.16340446472168,	0.1681652069091797,	87.69485473632812
4883.0,	20178.0,	11.763677597045898,	-0.15987014770507812,	87.71332550048828
4884.0,	20177.0,	14.31147289276123,	-1.3527965545654297,	87.88551330566406
4885.0,	20180.0,	16.15633201599121,	-4.0519561767578125,	85.17797088623047
4886.0,	20170.0,	16.350929260253906,	-3.599567413330078,	88.29389953613281
4887.0,	20179.0,	9.16340446472168,	0.1681652069091797,	87.69485473632812
4888.0,	20181.0,	11.551156044006348,	-0.8144187927246094,	84.62663269042969
4889.0,	20178.0,	11.763677597045898,	-0.15987014770507812,	87.71332550048828
4890.0,	20181.0,	11.551156044006348,	-0.8144187927246094,	84.62663269042969
4891.0,	20179.0,	9.16340446472168,	0.1681652069091797,	87.69485473632812
4892.0,	20182.0,	8.86168384552002,	-0.5948009490966797,	84.68949127197266
4893.0,	20177.0,	14.31147289276123,	-1.3527965545654297,	87.88551330566406
4894.0,	20178.0,	11.763677597045898,	-0.15987014770507812,	87.71332550048828
4895.0,	20183.0,	14.066678047180176,	-1.9232654571533203,	84.79285430908203
4896.0,	20178.0,	11.763677597045898,	-0.15987014770507812,	87.71332550048828
4897.0,	20181.0,	11.551156044006348,	-0.8144187927246094,	84.62663269042969
4898.0,	20183.0,	14.066678047180176,	-1.9232654571533203,	84.79285430908203
4899.0,	20180.0,	16.15633201599121,	-4.0519561767578125,	85.17797088623047
4900.0,	20177.0,	14.31147289276123,	-1.3527965545654297,	87.88551330566406
4901.0,	20183.0,	14.066678047180176,	-1.9232654571533203,	84.79285430908203
4902.0,	20182.0,	8.86168384552002,	-0.5948009490966797,	84.68949127197266
4903.0,	20184.0,	11.136829376220703,	-1.7721729278564453,	81.12223815917969
4904.0,	20181.0,	11.551156044006348,	-0.8144187927246094,	84.62663269042969
4905.0,	20184.0,	11.136829376220703,	-1.7721729278564453,	81.12223815917969
4906.0,	20182.0,	8.86168384552002,	-0.5948009490966797,	84.68949127197266
4907.0,	20185.0,	8.579065322875977,	-1.5774974822998047,	81.21968841552734
4908.0,	20183.0,	14.066678047180176,	-1.9232654571533203,	84.79285430908203
4909.0,	20181.0,	11.551156044006348,	-0.8144187927246094,	84.62663269042969
4910.0,	20186.0,	13.705913543701172,	-2.735200881958008,	81.27371978759766
4911.0,	20181.0,	11.551156044006348,	-0.8144187927246094,	84.62663269042969
4912.0,	20184.0,	11.136829376220703,	-1.7721729278564453,	81.12223815917969
4913.0,	20186.0,	13.705913543701172,	-2.735200881958008,	81.27371978759766
4914.0,	20183.0,	14.066678047180176,	-1.9232654571533203,	84.79285430908203
4915.0,	20186.0,	13.705913543701172,	-2.735200881958008,	81.27371978759766
4916.0,	20187.0,	15.793680191040039,	-4.683332443237305,	81.5941390991211
4917.0,	20180.0,	16.15633201599121,	-4.0519561767578125,	85.17797088623047
4918.0,	20183.0,	14.066678047180176,	-1.9232654571533203,	84.79285430908203
4919.0,	20187.0,	15.793680191040039,	-4.683332443237305,	81.5941390991211
4920.0,	20184.0,	11.136829376220703,	-1.7721729278564453,	81.12223815917969
4921.0,	20188.0,	13.17096996307373,	-3.9461278915405273,	77.1610107421875
4922.0,	20186.0,	13.705913543701172,	-2.735200881958008,	81.27371978759766
4923.0,	20188.0,	13.17096996307373,	-3.9461278915405273,	77.1610107421875
4924.0,	20187.0,	15.793680191040039,	-4.683332443237305,	81.5941390991211
4925.0,	20186.0,	13.705913543701172,	-2.735200881958008,	81.27371978759766
4926.0,	20185.0,	8.579065322875977,	-1.5774974822998047,	81.21968841552734
4927.0,	20189.0,	10.603559494018555,	-3.0371265411376953,	77.01585388183594
4928.0,	20184.0,	11.136829376220703,	-1.7721729278564453,	81.12223815917969
4929.0,	20188.0,	13.17096996307373,	-3.9461278915405273,	77.1610107421875
4930.0,	20184.0,	11.136829376220703,	-1.7721729278564453,	81.12223815917969
4931.0,	20189.0,	10.603559494018555,	-3.0371265411376953,	77.01585388183594
4932.0,	20189.0,	10.603559494018555,	-3.0371265411376953,	77.01585388183594
4933.0,	20185.0,	8.579065322875977,	-1.5774974822998047,	81.21968841552734
4934.0,	20190.0,	8.283828735351562,	-2.9226417541503906,	77.07664489746094
4935.0,	20190.0,	8.283828735351562,	-2.9226417541503906,	77.07664489746094
4936.0,	20191.0,	10.091423988342285,	-4.114136695861816,	73.78433227539062
4937.0,	20189.0,	10.603559494018555,	-3.0371265411376953,	77.01585388183594
4938.0,	20191.0,	10.091423988342285,	-4.114136695861816,	73.78433227539062
4939.0,	20190.0,	8.283828735351562,	-2.9226417541503906,	77.07664489746094
4940.0,	20192.0,	7.924785614013672,	-4.041500091552734,	73.82516479492188
4941.0,	20189.0,	10.603559494018555,	-3.0371265411376953,	77.01585388183594
4942.0,	20193.0,	12.519606590270996,	-4.922839164733887,	73.98544311523438
4943.0,	20188.0,	13.17096996307373,	-3.9461278915405273,	77.1610107421875
4944.0,	20193.0,	12.519606590270996,	-4.922839164733887,	73.98544311523438
4945.0,	20189.0,	10.603559494018555,	-3.0371265411376953,	77.01585388183594
4946.0,	20191.0,	10.091423988342285,	-4.114136695861816,	73.78433227539062
4947.0,	20194.0,	9.64658260345459,	-5.187085151672363,	70.54595184326172
4948.0,	20191.0,	10.091423988342285,	-4.114136695861816,	73.78433227539062
4949.0,	20192.0,	7.924785614013672,	-4.041500091552734,	73.82516479492188
4950.0,	20192.0,	7.924785614013672,	-4.041500091552734,	73.82516479492188
4951.0,	20195.0,	7.500033378601074,	-5.147723197937012,	70.61636352539062
4952.0,	20194.0,	9.64658260345459,	-5.187085151672363,	70.54595184326172
4953.0,	20196.0,	11.955591201782227,	-5.850573539733887,	70.61556243896484
4954.0,	20193.0,	12.519606590270996,	-4.922839164733887,	73.98544311523438
4955.0,	20191.0,	10.091423988342285,	-4.114136695861816,	73.78433227539062
4956.0,	20191.0,	10.091423988342285,	-4.114136695861816,	73.78433227539062
4957.0,	20194.0,	9.64658260345459,	-5.187085151672363,	70.54595184326172
4958.0,	20196.0,	11.955591201782227,	-5.850573539733887,	70.61556243896484
4959.0,	20193.0,	12.519606590270996,	-4.922839164733887,	73.98544311523438
4960.0,	20197.0,	15.113492965698242,	-5.604394912719727,	77.4682388305664
4961.0,	20188.0,	13.17096996307373,	-3.9461278915405273,	77.1610107421875
4962.0,	20187.0,	15.793680191040039,	-4.683332443237305,	81.5941390991211
4963.0,	20188.0,	13.17096996307373,	-3.9461278915405273,	77.1610107421875
4964.0,	20197.0,	15.113492965698242,	-5.604394912719727,	77.4682388305664
4965.0,	20195.0,	7.500033378601074,	-5.147723197937012,	70.61636352539062
4966.0,	20198.0,	9.31435775756836,	-5.91230583190918,	67.70333862304688
4967.0,	20194.0,	9.64658260345459,	-5.187085151672363,	70.54595184326172
4968.0,	20198.0,	9.31435775756836,	-5.91230583190918,	67.70333862304688
4969.0,	20195.0,	7.500033378601074,	-5.147723197937012,	70.61636352539062
4970.0,	20199.0,	7.064798355102539,	-5.95704460144043,	67.90116119384766
4971.0,	20198.0,	9.31435775756836,	-5.91230583190918,	67.70333862304688
4972.0,	20199.0,	7.064798355102539,	-5.95704460144043,	67.90116119384766
4973.0,	20200.0,	6.6068878173828125,	-6.7061567306518555,	65.00106048583984
4974.0,	20201.0,	11.409786224365234,	-6.371492385864258,	67.74512481689453
4975.0,	20194.0,	9.64658260345459,	-5.187085151672363,	70.54595184326172
4976.0,	20198.0,	9.31435775756836,	-5.91230583190918,	67.70333862304688
4977.0,	20194.0,	9.64658260345459,	-5.187085151672363,	70.54595184326172
4978.0,	20201.0,	11.409786224365234,	-6.371492385864258,	67.74512481689453
4979.0,	20196.0,	11.955591201782227,	-5.850573539733887,	70.61556243896484
4980.0,	20198.0,	9.31435775756836,	-5.91230583190918,	67.70333862304688
4981.0,	20200.0,	6.6068878173828125,	-6.7061567306518555,	65.00106048583984
4982.0,	20202.0,	8.792625427246094,	-6.659263610839844,	64.31632995605469
4983.0,	20200.0,	6.6068878173828125,	-6.7061567306518555,	65.00106048583984
4984.0,	20203.0,	6.009947776794434,	-7.456205368041992,	61.89923095703125
4985.0,	20202.0,	8.792625427246094,	-6.659263610839844,	64.31632995605469
4986.0,	20198.0,	9.31435775756836,	-5.91230583190918,	67.70333862304688
4987.0,	20202.0,	8.792625427246094,	-6.659263610839844,	64.31632995605469
4988.0,	20204.0,	10.801525115966797,	-7.131537437438965,	63.98857879638672
4989.0,	20204.0,	10.801525115966797,	-7.131537437438965,	63.98857879638672
4990.0,	20201.0,	11.409786224365234,	-6.371492385864258,	67.74512481689453
4991.0,	20198.0,	9.31435775756836,	-5.91230583190918,	67.70333862304688
4992.0,	20202.0,	8.792625427246094,	-6.659263610839844,	64.31632995605469
4993.0,	20203.0,	6.009947776794434,	-7.456205368041992,	61.89923095703125
4994.0,	20205.0,	8.1485013961792,	-7.467406272888184,	61.215030670166016
4995.0,	20202.0,	8.792625427246094,	-6.659263610839844,	64.31632995605469
4996.0,	20205.0,	8.1485013961792,	-7.467406272888184,	61.215030670166016
4997.0,	20204.0,	10.801525115966797,	-7.131537437438965,	63.98857879638672
4998.0,	20206.0,	7.767881870269775,	-8.083481788635254,	59.266963958740234
4999.0,	20205.0,	8.1485013961792,	-7.467406272888184,	61.215030670166016
5000.0,	20203.0,	6.009947776794434,	-7.456205368041992,	61.89923095703125
5001.0,	20207.0,	5.604494094848633,	-8.479707717895508,	58.1831169128418
5002.0,	20206.0,	7.767881870269775,	-8.083481788635254,	59.266963958740234
5003.0,	20203.0,	6.009947776794434,	-7.456205368041992,	61.89923095703125
5004.0,	20204.0,	10.801525115966797,	-7.131537437438965,	63.98857879638672
5005.0,	20205.0,	8.1485013961792,	-7.467406272888184,	61.215030670166016
5006.0,	20208.0,	10.197305679321289,	-8.257038116455078,	60.90119552612305
5007.0,	20206.0,	7.767881870269775,	-8.083481788635254,	59.266963958740234
5008.0,	20208.0,	10.197305679321289,	-8.257038116455078,	60.90119552612305
5009.0,	20205.0,	8.1485013961792,	-7.467406272888184,	61.215030670166016
5010.0,	20207.0,	5.604494094848633,	-8.479707717895508,	58.1831169128418
5011.0,	20209.0,	7.519708633422852,	-8.770933151245117,	57.60044479370117
5012.0,	20206.0,	7.767881870269775,	-8.083481788635254,	59.266963958740234
5013.0,	20209.0,	7.519708633422852,	-8.770933151245117,	57.60044479370117
5014.0,	20207.0,	5.604494094848633,	-8.479707717895508,	58.1831169128418
5015.0,	20210.0,	5.3803558349609375,	-9.090566635131836,	56.745872497558594
5016.0,	20208.0,	10.197305679321289,	-8.257038116455078,	60.90119552612305
5017.0,	20206.0,	7.767881870269775,	-8.083481788635254,	59.266963958740234
5018.0,	20211.0,	9.582986831665039,	-9.11775016784668,	58.99515914916992
5019.0,	20211.0,	9.582986831665039,	-9.11775016784668,	58.99515914916992
5020.0,	20206.0,	7.767881870269775,	-8.083481788635254,	59.266963958740234
5021.0,	20209.0,	7.519708633422852,	-8.770933151245117,	57.60044479370117
5022.0,	20212.0,	11.647682189941406,	-9.359865188598633,	60.959808349609375
5023.0,	20204.0,	10.801525115966797,	-7.131537437438965,	63.98857879638672
5024.0,	20208.0,	10.197305679321289,	-8.257038116455078,	60.90119552612305
5025.0,	20211.0,	9.582986831665039,	-9.11775016784668,	58.99515914916992
5026.0,	20212.0,	11.647682189941406,	-9.359865188598633,	60.959808349609375
5027.0,	20208.0,	10.197305679321289,	-8.257038116455078,	60.90119552612305
5028.0,	20201.0,	11.409786224365234,	-6.371492385864258,	67.74512481689453
5029.0,	20204.0,	10.801525115966797,	-7.131537437438965,	63.98857879638672
5030.0,	20213.0,	12.519536972045898,	-8.38103199005127,	63.874267578125
5031.0,	20204.0,	10.801525115966797,	-7.131537437438965,	63.98857879638672
5032.0,	20212.0,	11.647682189941406,	-9.359865188598633,	60.959808349609375
5033.0,	20213.0,	12.519536972045898,	-8.38103199005127,	63.874267578125
5034.0,	20213.0,	12.519536972045898,	-8.38103199005127,	63.874267578125
5035.0,	20214.0,	13.271736145019531,	-7.539521217346191,	68.08671569824219
5036.0,	20201.0,	11.409786224365234,	-6.371492385864258,	67.74512481689453
5037.0,	20214.0,	13.271736145019531,	-7.539521217346191,	68.08671569824219
5038.0,	20196.0,	11.955591201782227,	-5.850573539733887,	70.61556243896484
5039.0,	20201.0,	11.409786224365234,	-6.371492385864258,	67.74512481689453
5040.0,	20212.0,	11.647682189941406,	-9.359865188598633,	60.959808349609375
5041.0,	20215.0,	13.370553970336914,	-9.883295059204102,	64.17097473144531
5042.0,	20213.0,	12.519536972045898,	-8.38103199005127,	63.874267578125
5043.0,	20214.0,	13.271736145019531,	-7.539521217346191,	68.08671569824219
5044.0,	20213.0,	12.519536972045898,	-8.38103199005127,	63.874267578125
5045.0,	20215.0,	13.370553970336914,	-9.883295059204102,	64.17097473144531
5046.0,	20196.0,	11.955591201782227,	-5.850573539733887,	70.61556243896484
5047.0,	20214.0,	13.271736145019531,	-7.539521217346191,	68.08671569824219
5048.0,	20216.0,	13.759502410888672,	-7.036849021911621,	70.83734130859375
5049.0,	20216.0,	13.759502410888672,	-7.036849021911621,	70.83734130859375
5050.0,	20193.0,	12.519606590270996,	-4.922839164733887,	73.98544311523438
5051.0,	20196.0,	11.955591201782227,	-5.850573539733887,	70.61556243896484
5052.0,	20215.0,	13.370553970336914,	-9.883295059204102,	64.17097473144531
5053.0,	20217.0,	14.244476318359375,	-9.090085983276367,	68.3236312866211
5054.0,	20214.0,	13.271736145019531,	-7.539521217346191,	68.08671569824219
5055.0,	20217.0,	14.244476318359375,	-9.090085983276367,	68.3236312866211
5056.0,	20216.0,	13.759502410888672,	-7.036849021911621,	70.83734130859375
5057.0,	20214.0,	13.271736145019531,	-7.539521217346191,	68.08671569824219
5058.0,	20193.0,	12.519606590270996,	-4.922839164733887,	73.98544311523438
5059.0,	20216.0,	13.759502410888672,	-7.036849021911621,	70.83734130859375
5060.0,	20218.0,	14.400674819946289,	-6.327707290649414,	74.26075744628906
5061.0,	20197.0,	15.113492965698242,	-5.604394912719727,	77.4682388305664
5062.0,	20193.0,	12.519606590270996,	-4.922839164733887,	73.98544311523438
5063.0,	20218.0,	14.400674819946289,	-6.327707290649414,	74.26075744628906
5064.0,	20216.0,	13.759502410888672,	-7.036849021911621,	70.83734130859375
5065.0,	20217.0,	14.244476318359375,	-9.090085983276367,	68.3236312866211
5066.0,	20219.0,	14.842623710632324,	-8.67538833618164,	71.10377502441406
5067.0,	20219.0,	14.842623710632324,	-8.67538833618164,	71.10377502441406
5068.0,	20218.0,	14.400674819946289,	-6.327707290649414,	74.26075744628906
5069.0,	20216.0,	13.759502410888672,	-7.036849021911621,	70.83734130859375
